raceyear,drivername,win,cumwin,racedate
2013,piquet,0,23,2013-01-01
2013,pironi,0,3,2013-01-01
2013,prost,0,51,2013-01-01
2013,ralf_schumacher,0,6,2013-01-01
2013,rathmann,0,1,2013-01-01
2013,regazzoni,0,5,2013-01-01
2013,reutemann,0,12,2013-01-01
2013,revson,0,2,2013-01-01
2013,ricciardo,0,0,2013-01-01
2013,rindt,0,6,2013-01-01
2013,rodriguez,0,2,2013-01-01
2013,ruttman,0,1,2013-01-01
2013,scarfiotti,0,1,2013-01-01
2013,scheckter,0,10,2013-01-01
2013,senna,0,41,2013-01-01
2013,siffert,0,2,2013-01-01
2013,stewart,0,27,2013-01-01
2013,surtees,0,6,2013-01-01
2013,sweikert,0,1,2013-01-01
2013,tambay,0,2,2013-01-01
2013,taruffi,0,1,2013-01-01
2013,trintignant,0,2,2013-01-01
2013,trips,0,2,2013-01-01
2013,trulli,0,1,2013-01-01
2013,villeneuve,0,11,2013-01-01
2013,vukovich,0,2,2013-01-01
2013,wallard,0,1,2013-01-01
2013,ward,0,1,2013-01-01
2013,watson,0,5,2013-01-01
2013,webber,0,9,2013-01-01
2014,hamilton,11,33,2014-01-01
2014,ricciardo,3,3,2014-01-01
2014,rosberg,5,8,2014-01-01
2014,alboreto,0,5,2014-01-01
2014,alesi,0,1,2014-01-01
2014,alonso,0,32,2014-01-01
2014,angelis,0,2,2014-01-01
2014,arnoux,0,7,2014-01-01
2014,ascari,0,13,2014-01-01
2014,baghetti,0,1,2014-01-01
2014,bandini,0,1,2014-01-01
2014,barrichello,0,11,2014-01-01
2014,beltoise,0,1,2014-01-01
2014,berger,0,10,2014-01-01
2014,bonnier,0,1,2014-01-01
2014,bottas,0,0,2014-01-01
2014,boutsen,0,3,2014-01-01
2014,brambilla,0,1,2014-01-01
2014,brooks,0,6,2014-01-01
2014,bryan,0,1,2014-01-01
2014,button,0,15,2014-01-01
2014,cevert,0,1,2014-01-01
2014,clark,0,25,2014-01-01
2014,collins,0,3,2014-01-01
2014,coulthard,0,13,2014-01-01
2014,damon_hill,0,22,2014-01-01
2014,depailler,0,2,2014-01-01
2014,emerson_fittipaldi,0,14,2014-01-01
2014,fagioli,0,1,2014-01-01
2014,fangio,0,24,2014-01-01
2014,farina,0,5,2014-01-01
2014,fisichella,0,3,2014-01-01
2014,flaherty,0,1,2014-01-01
2014,frentzen,0,3,2014-01-01
2014,gethin,0,1,2014-01-01
2014,gilles_villeneuve,0,6,2014-01-01
2014,ginther,0,1,2014-01-01
2014,gonzalez,0,2,2014-01-01
2014,gurney,0,4,2014-01-01
2014,hakkinen,0,20,2014-01-01
2014,hanks,0,1,2014-01-01
2014,hawthorn,0,3,2014-01-01
2014,herbert,0,3,2014-01-01
2014,hill,0,14,2014-01-01
2014,hulme,0,8,2014-01-01
2014,hunt,0,10,2014-01-01
2014,ickx,0,8,2014-01-01
2014,ireland,0,1,2014-01-01
2014,irvine,0,4,2014-01-01
2014,jabouille,0,2,2014-01-01
2014,jack_brabham,0,14,2014-01-01
2014,jones,0,12,2014-01-01
2014,keke_rosberg,0,5,2014-01-01
2014,kovalainen,0,1,2014-01-01
2014,kubica,0,1,2014-01-01
2014,laffite,0,6,2014-01-01
2014,lauda,0,25,2014-01-01
2014,leclerc,0,0,2014-01-01
2014,maldonado,0,1,2014-01-01
2014,mansell,0,31,2014-01-01
2014,mario_andretti,0,12,2014-01-01
2014,mass,0,1,2014-01-01
2014,massa,0,11,2014-01-01
2014,max_verstappen,0,0,2014-01-01
2014,mclaren,0,4,2014-01-01
2014,michael_schumacher,0,91,2014-01-01
2014,montoya,0,7,2014-01-01
2014,moss,0,16,2014-01-01
2014,musso,0,1,2014-01-01
2014,nannini,0,1,2014-01-01
2014,nilsson,0,1,2014-01-01
2014,pace,0,1,2014-01-01
2014,panis,0,1,2014-01-01
2014,parsons,0,1,2014-01-01
2014,patrese,0,6,2014-01-01
2014,peterson,0,10,2014-01-01
2014,phil_hill,0,3,2014-01-01
2014,piquet,0,23,2014-01-01
2014,pironi,0,3,2014-01-01
2014,prost,0,51,2014-01-01
2014,raikkonen,0,20,2014-01-01
2014,ralf_schumacher,0,6,2014-01-01
2014,rathmann,0,1,2014-01-01
2014,regazzoni,0,5,2014-01-01
2014,reutemann,0,12,2014-01-01
2014,revson,0,2,2014-01-01
2014,rindt,0,6,2014-01-01
2014,rodriguez,0,2,2014-01-01
2014,ruttman,0,1,2014-01-01
2014,scarfiotti,0,1,2014-01-01
2014,scheckter,0,10,2014-01-01
2014,senna,0,41,2014-01-01
2014,siffert,0,2,2014-01-01
2014,stewart,0,27,2014-01-01
2014,surtees,0,6,2014-01-01
2014,sweikert,0,1,2014-01-01
2014,tambay,0,2,2014-01-01
2014,taruffi,0,1,2014-01-01
2014,trintignant,0,2,2014-01-01
2014,trips,0,2,2014-01-01
2014,trulli,0,1,2014-01-01
2014,vettel,0,39,2014-01-01
2014,villeneuve,0,11,2014-01-01
2014,vukovich,0,2,2014-01-01
2014,wallard,0,1,2014-01-01
2014,ward,0,1,2014-01-01
2014,watson,0,5,2014-01-01
2014,webber,0,9,2014-01-01
2015,hamilton,10,43,2015-01-01
2015,rosberg,6,14,2015-01-01
2015,vettel,3,42,2015-01-01
2015,alboreto,0,5,2015-01-01
2015,alesi,0,1,2015-01-01
2015,alonso,0,32,2015-01-01
2015,angelis,0,2,2015-01-01
2015,arnoux,0,7,2015-01-01
2015,ascari,0,13,2015-01-01
2015,baghetti,0,1,2015-01-01
2015,bandini,0,1,2015-01-01
2015,barrichello,0,11,2015-01-01
2015,beltoise,0,1,2015-01-01
2015,berger,0,10,2015-01-01
2015,bonnier,0,1,2015-01-01
2015,bottas,0,0,2015-01-01
2015,boutsen,0,3,2015-01-01
2015,brambilla,0,1,2015-01-01
2015,brooks,0,6,2015-01-01
2015,bryan,0,1,2015-01-01
2015,button,0,15,2015-01-01
2015,cevert,0,1,2015-01-01
2015,clark,0,25,2015-01-01
2015,collins,0,3,2015-01-01
2015,coulthard,0,13,2015-01-01
2015,damon_hill,0,22,2015-01-01
2015,depailler,0,2,2015-01-01
2015,emerson_fittipaldi,0,14,2015-01-01
2015,fagioli,0,1,2015-01-01
2015,fangio,0,24,2015-01-01
2015,farina,0,5,2015-01-01
2015,fisichella,0,3,2015-01-01
2015,flaherty,0,1,2015-01-01
2015,frentzen,0,3,2015-01-01
2015,gethin,0,1,2015-01-01
2015,gilles_villeneuve,0,6,2015-01-01
2015,ginther,0,1,2015-01-01
2015,gonzalez,0,2,2015-01-01
2015,gurney,0,4,2015-01-01
2015,hakkinen,0,20,2015-01-01
2015,hanks,0,1,2015-01-01
2015,hawthorn,0,3,2015-01-01
2015,herbert,0,3,2015-01-01
2015,hill,0,14,2015-01-01
2015,hulme,0,8,2015-01-01
2015,hunt,0,10,2015-01-01
2015,ickx,0,8,2015-01-01
2015,ireland,0,1,2015-01-01
2015,irvine,0,4,2015-01-01
2015,jabouille,0,2,2015-01-01
2015,jack_brabham,0,14,2015-01-01
2015,jones,0,12,2015-01-01
2015,keke_rosberg,0,5,2015-01-01
2015,kovalainen,0,1,2015-01-01
2015,kubica,0,1,2015-01-01
2015,laffite,0,6,2015-01-01
2015,lauda,0,25,2015-01-01
2015,leclerc,0,0,2015-01-01
2015,maldonado,0,1,2015-01-01
2015,mansell,0,31,2015-01-01
2015,mario_andretti,0,12,2015-01-01
2015,mass,0,1,2015-01-01
2015,massa,0,11,2015-01-01
2015,max_verstappen,0,0,2015-01-01
2015,mclaren,0,4,2015-01-01
2015,michael_schumacher,0,91,2015-01-01
2015,montoya,0,7,2015-01-01
2015,moss,0,16,2015-01-01
2015,musso,0,1,2015-01-01
2015,nannini,0,1,2015-01-01
2015,nilsson,0,1,2015-01-01
2015,pace,0,1,2015-01-01
2015,panis,0,1,2015-01-01
2015,parsons,0,1,2015-01-01
2015,patrese,0,6,2015-01-01
2015,peterson,0,10,2015-01-01
2015,phil_hill,0,3,2015-01-01
2015,piquet,0,23,2015-01-01
2015,pironi,0,3,2015-01-01
2015,prost,0,51,2015-01-01
2015,raikkonen,0,20,2015-01-01
2015,ralf_schumacher,0,6,2015-01-01
2015,rathmann,0,1,2015-01-01
2015,regazzoni,0,5,2015-01-01
2015,reutemann,0,12,2015-01-01
2015,revson,0,2,2015-01-01
2015,ricciardo,0,3,2015-01-01
2015,rindt,0,6,2015-01-01
2015,rodriguez,0,2,2015-01-01
2015,ruttman,0,1,2015-01-01
2015,scarfiotti,0,1,2015-01-01
2015,scheckter,0,10,2015-01-01
2015,senna,0,41,2015-01-01
2015,siffert,0,2,2015-01-01
2015,stewart,0,27,2015-01-01
2015,surtees,0,6,2015-01-01
2015,sweikert,0,1,2015-01-01
2015,tambay,0,2,2015-01-01
2015,taruffi,0,1,2015-01-01
2015,trintignant,0,2,2015-01-01
2015,trips,0,2,2015-01-01
2015,trulli,0,1,2015-01-01
2015,villeneuve,0,11,2015-01-01
2015,vukovich,0,2,2015-01-01
2015,wallard,0,1,2015-01-01
2015,ward,0,1,2015-01-01
2015,watson,0,5,2015-01-01
2015,webber,0,9,2015-01-01
2016,hamilton,10,53,2016-01-01
2016,max_verstappen,1,1,2016-01-01
2016,ricciardo,1,4,2016-01-01
2016,rosberg,9,23,2016-01-01
2016,alboreto,0,5,2016-01-01
2016,alesi,0,1,2016-01-01
2016,alonso,0,32,2016-01-01
2016,angelis,0,2,2016-01-01
2016,arnoux,0,7,2016-01-01
2016,ascari,0,13,2016-01-01
2016,baghetti,0,1,2016-01-01
2016,bandini,0,1,2016-01-01
2016,barrichello,0,11,2016-01-01
2016,beltoise,0,1,2016-01-01
2016,berger,0,10,2016-01-01
2016,bonnier,0,1,2016-01-01
2016,bottas,0,0,2016-01-01
2016,boutsen,0,3,2016-01-01
2016,brambilla,0,1,2016-01-01
2016,brooks,0,6,2016-01-01
2016,bryan,0,1,2016-01-01
2016,button,0,15,2016-01-01
2016,cevert,0,1,2016-01-01
2016,clark,0,25,2016-01-01
2016,collins,0,3,2016-01-01
2016,coulthard,0,13,2016-01-01
2016,damon_hill,0,22,2016-01-01
2016,depailler,0,2,2016-01-01
2016,emerson_fittipaldi,0,14,2016-01-01
2016,fagioli,0,1,2016-01-01
2016,fangio,0,24,2016-01-01
2016,farina,0,5,2016-01-01
2016,fisichella,0,3,2016-01-01
2016,flaherty,0,1,2016-01-01
2016,frentzen,0,3,2016-01-01
2016,gethin,0,1,2016-01-01
2016,gilles_villeneuve,0,6,2016-01-01
2016,ginther,0,1,2016-01-01
2016,gonzalez,0,2,2016-01-01
2016,gurney,0,4,2016-01-01
2016,hakkinen,0,20,2016-01-01
2016,hanks,0,1,2016-01-01
2016,hawthorn,0,3,2016-01-01
2016,herbert,0,3,2016-01-01
2016,hill,0,14,2016-01-01
2016,hulme,0,8,2016-01-01
2016,hunt,0,10,2016-01-01
2016,ickx,0,8,2016-01-01
2016,ireland,0,1,2016-01-01
2016,irvine,0,4,2016-01-01
2016,jabouille,0,2,2016-01-01
2016,jack_brabham,0,14,2016-01-01
2016,jones,0,12,2016-01-01
2016,keke_rosberg,0,5,2016-01-01
2016,kovalainen,0,1,2016-01-01
2016,kubica,0,1,2016-01-01
2016,laffite,0,6,2016-01-01
2016,lauda,0,25,2016-01-01
2016,leclerc,0,0,2016-01-01
2016,maldonado,0,1,2016-01-01
2016,mansell,0,31,2016-01-01
2016,mario_andretti,0,12,2016-01-01
2016,mass,0,1,2016-01-01
2016,massa,0,11,2016-01-01
2016,mclaren,0,4,2016-01-01
2016,michael_schumacher,0,91,2016-01-01
2016,montoya,0,7,2016-01-01
2016,moss,0,16,2016-01-01
2016,musso,0,1,2016-01-01
2016,nannini,0,1,2016-01-01
2016,nilsson,0,1,2016-01-01
2016,pace,0,1,2016-01-01
2016,panis,0,1,2016-01-01
2016,parsons,0,1,2016-01-01
2016,patrese,0,6,2016-01-01
2016,peterson,0,10,2016-01-01
2016,phil_hill,0,3,2016-01-01
2016,piquet,0,23,2016-01-01
2016,pironi,0,3,2016-01-01
2016,prost,0,51,2016-01-01
2016,raikkonen,0,20,2016-01-01
2016,ralf_schumacher,0,6,2016-01-01
2016,rathmann,0,1,2016-01-01
2016,regazzoni,0,5,2016-01-01
2016,reutemann,0,12,2016-01-01
2016,revson,0,2,2016-01-01
2016,rindt,0,6,2016-01-01
2016,rodriguez,0,2,2016-01-01
2016,ruttman,0,1,2016-01-01
2016,scarfiotti,0,1,2016-01-01
2016,scheckter,0,10,2016-01-01
2016,senna,0,41,2016-01-01
2016,siffert,0,2,2016-01-01
2016,stewart,0,27,2016-01-01
2016,surtees,0,6,2016-01-01
2016,sweikert,0,1,2016-01-01
2016,tambay,0,2,2016-01-01
2016,taruffi,0,1,2016-01-01
2016,trintignant,0,2,2016-01-01
2016,trips,0,2,2016-01-01
2016,trulli,0,1,2016-01-01
2016,vettel,0,42,2016-01-01
2016,villeneuve,0,11,2016-01-01
2016,vukovich,0,2,2016-01-01
2016,wallard,0,1,2016-01-01
2016,ward,0,1,2016-01-01
2016,watson,0,5,2016-01-01
2016,webber,0,9,2016-01-01
2017,bottas,3,3,2017-01-01
2017,hamilton,9,62,2017-01-01
2017,max_verstappen,2,3,2017-01-01
2017,ricciardo,1,5,2017-01-01
2017,vettel,5,47,2017-01-01
2017,alboreto,0,5,2017-01-01
2017,alesi,0,1,2017-01-01
2017,alonso,0,32,2017-01-01
2017,angelis,0,2,2017-01-01
2017,arnoux,0,7,2017-01-01
2017,ascari,0,13,2017-01-01
2017,baghetti,0,1,2017-01-01
2017,bandini,0,1,2017-01-01
2017,barrichello,0,11,2017-01-01
2017,beltoise,0,1,2017-01-01
2017,berger,0,10,2017-01-01
2017,bonnier,0,1,2017-01-01
2017,boutsen,0,3,2017-01-01
2017,brambilla,0,1,2017-01-01
2017,brooks,0,6,2017-01-01
2017,bryan,0,1,2017-01-01
2017,button,0,15,2017-01-01
2017,cevert,0,1,2017-01-01
2017,clark,0,25,2017-01-01
2017,collins,0,3,2017-01-01
2017,coulthard,0,13,2017-01-01
2017,damon_hill,0,22,2017-01-01
2017,depailler,0,2,2017-01-01
2017,emerson_fittipaldi,0,14,2017-01-01
2017,fagioli,0,1,2017-01-01
2017,fangio,0,24,2017-01-01
2017,farina,0,5,2017-01-01
2017,fisichella,0,3,2017-01-01
2017,flaherty,0,1,2017-01-01
2017,frentzen,0,3,2017-01-01
2017,gethin,0,1,2017-01-01
2017,gilles_villeneuve,0,6,2017-01-01
2017,ginther,0,1,2017-01-01
2017,gonzalez,0,2,2017-01-01
2017,gurney,0,4,2017-01-01
2017,hakkinen,0,20,2017-01-01
2017,hanks,0,1,2017-01-01
2017,hawthorn,0,3,2017-01-01
2017,herbert,0,3,2017-01-01
2017,hill,0,14,2017-01-01
2017,hulme,0,8,2017-01-01
2017,hunt,0,10,2017-01-01
2017,ickx,0,8,2017-01-01
2017,ireland,0,1,2017-01-01
2017,irvine,0,4,2017-01-01
2017,jabouille,0,2,2017-01-01
2017,jack_brabham,0,14,2017-01-01
2017,jones,0,12,2017-01-01
2017,keke_rosberg,0,5,2017-01-01
2017,kovalainen,0,1,2017-01-01
2017,kubica,0,1,2017-01-01
2017,laffite,0,6,2017-01-01
2017,lauda,0,25,2017-01-01
2017,leclerc,0,0,2017-01-01
2017,maldonado,0,1,2017-01-01
2017,mansell,0,31,2017-01-01
2017,mario_andretti,0,12,2017-01-01
2017,mass,0,1,2017-01-01
2017,massa,0,11,2017-01-01
2017,mclaren,0,4,2017-01-01
2017,michael_schumacher,0,91,2017-01-01
2017,montoya,0,7,2017-01-01
2017,moss,0,16,2017-01-01
2017,musso,0,1,2017-01-01
2017,nannini,0,1,2017-01-01
2017,nilsson,0,1,2017-01-01
2017,pace,0,1,2017-01-01
2017,panis,0,1,2017-01-01
2017,parsons,0,1,2017-01-01
2017,patrese,0,6,2017-01-01
2017,peterson,0,10,2017-01-01
2017,phil_hill,0,3,2017-01-01
2017,piquet,0,23,2017-01-01
2017,pironi,0,3,2017-01-01
2017,prost,0,51,2017-01-01
2017,raikkonen,0,20,2017-01-01
2017,ralf_schumacher,0,6,2017-01-01
2017,rathmann,0,1,2017-01-01
2017,regazzoni,0,5,2017-01-01
2017,reutemann,0,12,2017-01-01
2017,revson,0,2,2017-01-01
2017,rindt,0,6,2017-01-01
2017,rodriguez,0,2,2017-01-01
2017,rosberg,0,23,2017-01-01
2017,ruttman,0,1,2017-01-01
2017,scarfiotti,0,1,2017-01-01
2017,scheckter,0,10,2017-01-01
2017,senna,0,41,2017-01-01
2017,siffert,0,2,2017-01-01
2017,stewart,0,27,2017-01-01
2017,surtees,0,6,2017-01-01
2017,sweikert,0,1,2017-01-01
2017,tambay,0,2,2017-01-01
2017,taruffi,0,1,2017-01-01
2017,trintignant,0,2,2017-01-01
2017,trips,0,2,2017-01-01
2017,trulli,0,1,2017-01-01
2017,villeneuve,0,11,2017-01-01
2017,vukovich,0,2,2017-01-01
2017,wallard,0,1,2017-01-01
2017,ward,0,1,2017-01-01
2017,watson,0,5,2017-01-01
2017,webber,0,9,2017-01-01
2018,hamilton,11,73,2018-01-01
2018,max_verstappen,2,5,2018-01-01
2018,raikkonen,1,21,2018-01-01
2018,ricciardo,2,7,2018-01-01
2018,vettel,5,52,2018-01-01
2018,alboreto,0,5,2018-01-01
2018,alesi,0,1,2018-01-01
2018,alonso,0,32,2018-01-01
2018,angelis,0,2,2018-01-01
2018,arnoux,0,7,2018-01-01
2018,ascari,0,13,2018-01-01
2018,baghetti,0,1,2018-01-01
2018,bandini,0,1,2018-01-01
2018,barrichello,0,11,2018-01-01
2018,beltoise,0,1,2018-01-01
2018,berger,0,10,2018-01-01
2018,bonnier,0,1,2018-01-01
2018,bottas,0,3,2018-01-01
2018,boutsen,0,3,2018-01-01
2018,brambilla,0,1,2018-01-01
2018,brooks,0,6,2018-01-01
2018,bryan,0,1,2018-01-01
2018,button,0,15,2018-01-01
2018,cevert,0,1,2018-01-01
2018,clark,0,25,2018-01-01
2018,collins,0,3,2018-01-01
2018,coulthard,0,13,2018-01-01
2018,damon_hill,0,22,2018-01-01
2018,depailler,0,2,2018-01-01
2018,emerson_fittipaldi,0,14,2018-01-01
2018,fagioli,0,1,2018-01-01
2018,fangio,0,24,2018-01-01
2018,farina,0,5,2018-01-01
2018,fisichella,0,3,2018-01-01
2018,flaherty,0,1,2018-01-01
2018,frentzen,0,3,2018-01-01
2018,gethin,0,1,2018-01-01
2018,gilles_villeneuve,0,6,2018-01-01
2018,ginther,0,1,2018-01-01
2018,gonzalez,0,2,2018-01-01
2018,gurney,0,4,2018-01-01
2018,hakkinen,0,20,2018-01-01
2018,hanks,0,1,2018-01-01
2018,hawthorn,0,3,2018-01-01
2018,herbert,0,3,2018-01-01
2018,hill,0,14,2018-01-01
2018,hulme,0,8,2018-01-01
2018,hunt,0,10,2018-01-01
2018,ickx,0,8,2018-01-01
2018,ireland,0,1,2018-01-01
2018,irvine,0,4,2018-01-01
2018,jabouille,0,2,2018-01-01
2018,jack_brabham,0,14,2018-01-01
2018,jones,0,12,2018-01-01
2018,keke_rosberg,0,5,2018-01-01
2018,kovalainen,0,1,2018-01-01
2018,kubica,0,1,2018-01-01
2018,laffite,0,6,2018-01-01
2018,lauda,0,25,2018-01-01
2018,leclerc,0,0,2018-01-01
2018,maldonado,0,1,2018-01-01
2018,mansell,0,31,2018-01-01
2018,mario_andretti,0,12,2018-01-01
2018,mass,0,1,2018-01-01
2018,massa,0,11,2018-01-01
2018,mclaren,0,4,2018-01-01
2018,michael_schumacher,0,91,2018-01-01
2018,montoya,0,7,2018-01-01
2018,moss,0,16,2018-01-01
2018,musso,0,1,2018-01-01
2018,nannini,0,1,2018-01-01
2018,nilsson,0,1,2018-01-01
2018,pace,0,1,2018-01-01
2018,panis,0,1,2018-01-01
2018,parsons,0,1,2018-01-01
2018,patrese,0,6,2018-01-01
2018,peterson,0,10,2018-01-01
2018,phil_hill,0,3,2018-01-01
2018,piquet,0,23,2018-01-01
2018,pironi,0,3,2018-01-01
2018,prost,0,51,2018-01-01
2018,ralf_schumacher,0,6,2018-01-01
2018,rathmann,0,1,2018-01-01
2018,regazzoni,0,5,2018-01-01
2018,reutemann,0,12,2018-01-01
2018,revson,0,2,2018-01-01
2018,rindt,0,6,2018-01-01
2018,rodriguez,0,2,2018-01-01
2018,rosberg,0,23,2018-01-01
2018,ruttman,0,1,2018-01-01
2018,scarfiotti,0,1,2018-01-01
2018,scheckter,0,10,2018-01-01
2018,senna,0,41,2018-01-01
2018,siffert,0,2,2018-01-01
2018,stewart,0,27,2018-01-01
2018,surtees,0,6,2018-01-01
2018,sweikert,0,1,2018-01-01
2018,tambay,0,2,2018-01-01
2018,taruffi,0,1,2018-01-01
2018,trintignant,0,2,2018-01-01
2018,trips,0,2,2018-01-01
2018,trulli,0,1,2018-01-01
2018,villeneuve,0,11,2018-01-01
2018,vukovich,0,2,2018-01-01
2018,wallard,0,1,2018-01-01
2018,ward,0,1,2018-01-01
2018,watson,0,5,2018-01-01
2018,webber,0,9,2018-01-01
2019,bottas,4,7,2019-01-01
2019,hamilton,11,84,2019-01-01
2019,leclerc,2,2,2019-01-01
2019,max_verstappen,3,8,2019-01-01
2019,vettel,1,53,2019-01-01
2019,alboreto,0,5,2019-01-01
2019,alesi,0,1,2019-01-01
2019,alonso,0,32,2019-01-01
2019,angelis,0,2,2019-01-01
2019,arnoux,0,7,2019-01-01
2019,ascari,0,13,2019-01-01
2019,baghetti,0,1,2019-01-01
2019,bandini,0,1,2019-01-01
2019,barrichello,0,11,2019-01-01
2019,beltoise,0,1,2019-01-01
2019,berger,0,10,2019-01-01
2019,bonnier,0,1,2019-01-01
2019,boutsen,0,3,2019-01-01
2019,brambilla,0,1,2019-01-01
2019,brooks,0,6,2019-01-01
2019,bryan,0,1,2019-01-01
2019,button,0,15,2019-01-01
2019,cevert,0,1,2019-01-01
2019,clark,0,25,2019-01-01
2019,collins,0,3,2019-01-01
2019,coulthard,0,13,2019-01-01
2019,damon_hill,0,22,2019-01-01
2019,depailler,0,2,2019-01-01
2019,emerson_fittipaldi,0,14,2019-01-01
2019,fagioli,0,1,2019-01-01
2019,fangio,0,24,2019-01-01
2019,farina,0,5,2019-01-01
2019,fisichella,0,3,2019-01-01
2019,flaherty,0,1,2019-01-01
2019,frentzen,0,3,2019-01-01
2019,gethin,0,1,2019-01-01
2019,gilles_villeneuve,0,6,2019-01-01
2019,ginther,0,1,2019-01-01
2019,gonzalez,0,2,2019-01-01
2019,gurney,0,4,2019-01-01
2019,hakkinen,0,20,2019-01-01
2019,hanks,0,1,2019-01-01
2019,hawthorn,0,3,2019-01-01
2019,herbert,0,3,2019-01-01
2019,hill,0,14,2019-01-01
2019,hulme,0,8,2019-01-01
2019,hunt,0,10,2019-01-01
2019,ickx,0,8,2019-01-01
2019,ireland,0,1,2019-01-01
2019,irvine,0,4,2019-01-01
2019,jabouille,0,2,2019-01-01
2019,jack_brabham,0,14,2019-01-01
2019,jones,0,12,2019-01-01
2019,keke_rosberg,0,5,2019-01-01
2019,kovalainen,0,1,2019-01-01
2019,kubica,0,1,2019-01-01
2019,laffite,0,6,2019-01-01
2019,lauda,0,25,2019-01-01
2019,maldonado,0,1,2019-01-01
2019,mansell,0,31,2019-01-01
2019,mario_andretti,0,12,2019-01-01
2019,mass,0,1,2019-01-01
2019,massa,0,11,2019-01-01
2019,mclaren,0,4,2019-01-01
2019,michael_schumacher,0,91,2019-01-01
2019,montoya,0,7,2019-01-01
2019,moss,0,16,2019-01-01
2019,musso,0,1,2019-01-01
2019,nannini,0,1,2019-01-01
2019,nilsson,0,1,2019-01-01
2019,pace,0,1,2019-01-01
2019,panis,0,1,2019-01-01
2019,parsons,0,1,2019-01-01
2019,patrese,0,6,2019-01-01
2019,peterson,0,10,2019-01-01
2019,phil_hill,0,3,2019-01-01
2019,piquet,0,23,2019-01-01
2019,pironi,0,3,2019-01-01
2019,prost,0,51,2019-01-01
2019,raikkonen,0,21,2019-01-01
2019,ralf_schumacher,0,6,2019-01-01
2019,rathmann,0,1,2019-01-01
2019,regazzoni,0,5,2019-01-01
2019,reutemann,0,12,2019-01-01
2019,revson,0,2,2019-01-01
2019,ricciardo,0,7,2019-01-01
2019,rindt,0,6,2019-01-01
2019,rodriguez,0,2,2019-01-01
2019,rosberg,0,23,2019-01-01
2019,ruttman,0,1,2019-01-01
2019,scarfiotti,0,1,2019-01-01
2019,scheckter,0,10,2019-01-01
2019,senna,0,41,2019-01-01
2019,siffert,0,2,2019-01-01
2019,stewart,0,27,2019-01-01
2019,surtees,0,6,2019-01-01
2019,sweikert,0,1,2019-01-01
2019,tambay,0,2,2019-01-01
2019,taruffi,0,1,2019-01-01
2019,trintignant,0,2,2019-01-01
2019,trips,0,2,2019-01-01
2019,trulli,0,1,2019-01-01
2019,villeneuve,0,11,2019-01-01
2019,vukovich,0,2,2019-01-01
2019,wallard,0,1,2019-01-01
2019,ward,0,1,2019-01-01
2019,watson,0,5,2019-01-01
2019,webber,0,9,2019-01-01
2020,bottas,1,8,2020-01-01
2020,alboreto,0,5,2020-01-01
2020,alesi,0,1,2020-01-01
2020,alonso,0,32,2020-01-01
2020,angelis,0,2,2020-01-01
2020,arnoux,0,7,2020-01-01
2020,ascari,0,13,2020-01-01
2020,baghetti,0,1,2020-01-01
2020,bandini,0,1,2020-01-01
2020,barrichello,0,11,2020-01-01
2020,beltoise,0,1,2020-01-01
2020,berger,0,10,2020-01-01
2020,bonnier,0,1,2020-01-01
2020,boutsen,0,3,2020-01-01
2020,brambilla,0,1,2020-01-01
2020,brooks,0,6,2020-01-01
2020,bryan,0,1,2020-01-01
2020,button,0,15,2020-01-01
2020,cevert,0,1,2020-01-01
2020,clark,0,25,2020-01-01
2020,collins,0,3,2020-01-01
2020,coulthard,0,13,2020-01-01
2020,damon_hill,0,22,2020-01-01
2020,depailler,0,2,2020-01-01
2020,emerson_fittipaldi,0,14,2020-01-01
2020,fagioli,0,1,2020-01-01
2020,fangio,0,24,2020-01-01
2020,farina,0,5,2020-01-01
2020,fisichella,0,3,2020-01-01
2020,flaherty,0,1,2020-01-01
2020,frentzen,0,3,2020-01-01
2020,gethin,0,1,2020-01-01
2020,gilles_villeneuve,0,6,2020-01-01
2020,ginther,0,1,2020-01-01
2020,gonzalez,0,2,2020-01-01
2020,gurney,0,4,2020-01-01
2020,hakkinen,0,20,2020-01-01
2020,hamilton,0,84,2020-01-01
2020,hanks,0,1,2020-01-01
2020,hawthorn,0,3,2020-01-01
2020,herbert,0,3,2020-01-01
2020,hill,0,14,2020-01-01
2020,hulme,0,8,2020-01-01
2020,hunt,0,10,2020-01-01
2020,ickx,0,8,2020-01-01
2020,ireland,0,1,2020-01-01
2020,irvine,0,4,2020-01-01
2020,jabouille,0,2,2020-01-01
2020,jack_brabham,0,14,2020-01-01
2020,jones,0,12,2020-01-01
2020,keke_rosberg,0,5,2020-01-01
2020,kovalainen,0,1,2020-01-01
2020,kubica,0,1,2020-01-01
2020,laffite,0,6,2020-01-01
2020,lauda,0,25,2020-01-01
2020,leclerc,0,2,2020-01-01
2020,maldonado,0,1,2020-01-01
2020,mansell,0,31,2020-01-01
2020,mario_andretti,0,12,2020-01-01
2020,mass,0,1,2020-01-01
2020,massa,0,11,2020-01-01
2020,max_verstappen,0,8,2020-01-01
2020,mclaren,0,4,2020-01-01
2020,michael_schumacher,0,91,2020-01-01
2020,montoya,0,7,2020-01-01
2020,moss,0,16,2020-01-01
2020,musso,0,1,2020-01-01
2020,nannini,0,1,2020-01-01
2020,nilsson,0,1,2020-01-01
2020,pace,0,1,2020-01-01
2020,panis,0,1,2020-01-01
2020,parsons,0,1,2020-01-01
